dest_plate,dest_row,dest_col,dest_well,fwd_idx,rev_idx,fwd_source_well,rev_source_well,plate_role,well_type,strain1,strain2,vol1_nL,vol2_nL,total_inoculum_nL,log2_inoculum_ratio,separation_bp
4,K,5,K5,87,58,O7,J22,primary_sequenced,techrep,M9,M11,100,100,200,0.0,179
4,K,6,K6,59,42,I23,H14,primary_sequenced,pair,B24,L2,100,100,200,0.0,226
4,K,7,K7,38,26,G5,F6,primary_sequenced,ratio,E2,G22,25,175,200,-2.807354922057604,137
4,K,8,K8,94,45,O21,H20,primary_sequenced,pair,L3,M18,100,100,200,0.0,305
4,K,9,K9,93,91,O19,P16,primary_sequenced,pair,O23,G23,100,100,200,0.0,93
4,K,10,K10,81,10,M19,B22,primary_sequenced,ratio,E12,I9,25,175,200,-2.807354922057604,298
4,K,11,K11,88,80,O9,N18,primary_sequenced,pair,L4,P12,100,100,200,0.0,339
4,K,12,K12,56,42,I17,H14,primary_sequenced,pair,N18,P7,100,100,200,0.0,297
4,K,13,K13,72,37,M1,H4,primary_sequenced,pair,A3,K6,100,100,200,0.0,60
4,K,14,K14,90,78,O13,N14,primary_sequenced,mono,G15,G15,100,0,100,,-1
4,K,15,K15,59,94,I23,P22,primary_sequenced,pair,F15,L13,100,100,200,0.0,49
4,K,16,K16,11,6,A23,B14,primary_sequenced,pair,K1,K11,100,100,200,0.0,179
4,K,17,K17,13,29,C3,F12,primary_sequenced,techrep,F13,L7,100,100,200,0.0,189
4,K,18,K18,82,41,M21,H12,primary_sequenced,mono,C17,C17,200,0,200,,-1
4,K,19,K19,37,48,G3,J2,primary_sequenced,pair,H13,C22,100,100,200,0.0,15
4,K,20,K20,31,0,E15,B2,primary_sequenced,mono,M22,M22,200,0,200,,-1
4,K,21,K21,70,74,K21,N6,primary_sequenced,ratio,C14,H11,100,100,200,0.0,276
4,K,22,K22,49,64,I3,L10,primary_sequenced,pair,G11,C1,100,100,200,0.0,224
4,K,23,K23,65,48,K11,J2,primary_sequenced,mono,K14,K14,200,0,200,,-1
4,L,2,L2,46,73,G21,N4,primary_sequenced,mono,C20,C20,100,0,100,,-1
4,L,3,L3,62,75,K5,N8,primary_sequenced,pair,P17,B7,100,100,200,0.0,38
4,L,4,L4,29,33,E11,F20,primary_sequenced,mono,G8,G8,200,0,200,,-1
4,L,5,L5,54,34,I13,F22,primary_sequenced,techrep,K16,J4,100,100,200,0.0,305
4,L,6,L6,2,23,A5,D24,primary_sequenced,pair,E16,P3,100,100,200,0.0,96
4,L,7,L7,36,37,G1,H4,primary_sequenced,mono,E2,E2,100,0,100,,-1
4,L,8,L8,17,27,C11,F8,primary_sequenced,pair,E3,L15,100,100,200,0.0,222
4,L,9,L9,50,62,I5,L6,primary_sequenced,pair,M23,L20,100,100,200,0.0,116
4,L,10,L10,50,55,I5,J16,primary_sequenced,pair,C17,P12,100,100,200,0.0,338
4,L,11,L11,59,43,I23,H16,primary_sequenced,density,O11,P11,200,200,400,0.0,287
4,L,12,L12,40,61,G9,L4,primary_sequenced,pair,O5,B14,100,100,200,0.0,192
4,L,13,L13,24,43,E1,H16,primary_sequenced,pair,M13,J19,100,100,200,0.0,225
4,L,14,L14,94,2,O21,B6,primary_sequenced,pair,D16,K14,100,100,200,0.0,295
4,L,15,L15,73,60,M3,L2,primary_sequenced,pair,N1,C3,100,100,200,0.0,186
4,L,16,L16,14,88,C5,P10,primary_sequenced,mono,K10,K10,200,0,200,,-1
4,L,17,L17,31,24,E15,F2,primary_sequenced,mono,I21,I21,100,0,100,,-1
4,L,18,L18,88,74,O9,N6,primary_sequenced,ratio,C14,H11,150,50,200,1.584962500721156,276
4,L,19,L19,15,47,C7,H24,primary_sequenced,mono,K6,K6,100,0,100,,-1
4,L,20,L20,69,82,K19,N22,primary_sequenced,pair,G2,D14,100,100,200,0.0,262
4,L,21,L21,24,42,E1,H14,primary_sequenced,mono,L21,L21,100,0,100,,-1
4,L,22,L22,17,3,C11,B8,primary_sequenced,pair,J20,H6,100,100,200,0.0,220
4,L,23,L23,87,37,O7,H4,primary_sequenced,mono,E19,E19,200,0,200,,-1
4,M,2,M2,23,80,C23,N18,primary_sequenced,pair,E1,A9,100,100,200,0.0,300
4,M,3,M3,75,95,M7,P24,primary_sequenced,pair,I18,G11,100,100,200,0.0,280
4,M,4,M4,3,26,A7,F6,primary_sequenced,pair,E13,C22,100,100,200,0.0,136
4,M,5,M5,49,62,I3,L6,primary_sequenced,density,F19,O19,100,100,200,0.0,16
4,M,6,M6,13,62,C3,L6,primary_sequenced,mono,P21,P21,100,0,100,,-1
4,M,7,M7,92,49,O17,J4,primary_sequenced,mono,E8,E8,100,0,100,,-1
4,M,8,M8,71,72,K23,N2,primary_sequenced,mono,J9,J9,200,0,200,,-1
4,M,9,M9,43,86,G15,P6,primary_sequenced,techrep,D19,E6,100,100,200,0.0,154
4,M,10,M10,73,95,M3,P24,primary_sequenced,pair,F20,M12,100,100,200,0.0,234
4,M,11,M11,58,86,I21,P6,primary_sequenced,pair,C1,H11,100,100,200,0.0,264
4,M,12,M12,18,87,C13,P8,primary_sequenced,mono,F12,F12,200,0,200,,-1
4,M,13,M13,30,8,E13,B18,primary_sequenced,pair,O15,L3,100,100,200,0.0,191
4,M,14,M14,64,5,K9,B12,primary_sequenced,mono,I7,I7,200,0,200,,-1
4,M,15,M15,22,61,C21,L4,primary_sequenced,density,F19,O19,50,50,100,0.0,16
4,M,16,M16,87,78,O7,N14,primary_sequenced,mono,P13,P13,200,0,200,,-1
4,M,17,M17,2,25,A5,F4,primary_sequenced,techrep,A16,D6,100,100,200,0.0,218
4,M,18,M18,84,6,O1,B14,primary_sequenced,ratio,H23,P17,50,150,200,-1.5849625007211563,133
4,M,19,M19,74,95,M5,P24,primary_sequenced,mono,D11,D11,200,0,200,,-1
4,M,20,M20,54,28,I13,F10,primary_sequenced,mono,C24,C24,100,0,100,,-1
4,M,21,M21,78,35,M13,F24,primary_sequenced,ratio,F15,O21,150,50,200,1.584962500721156,44
4,M,22,M22,3,67,A7,L16,primary_sequenced,mono,I20,I20,100,0,100,,-1
4,M,23,M23,7,84,A15,P2,primary_sequenced,ratio,E2,G22,150,50,200,1.584962500721156,137
4,N,2,N2,69,40,K19,H10,primary_sequenced,pair,L4,P1,100,100,200,0.0,59
4,N,3,N3,3,76,A7,N10,primary_sequenced,pair,K20,J11,100,100,200,0.0,190
4,N,4,N4,89,2,O11,B6,primary_sequenced,pair,C18,E8,100,100,200,0.0,36
4,N,5,N5,48,58,I1,J22,primary_sequenced,techrep,H23,D24,100,100,200,0.0,213
4,N,6,N6,62,85,K5,P4,primary_sequenced,techrep,B24,E10,100,100,200,0.0,229
4,N,7,N7,24,22,E1,D22,primary_sequenced,pair,P14,F11,100,100,200,0.0,237
4,N,8,N8,6,74,A13,N6,primary_sequenced,ratio,F17,G20,25,175,200,-2.807354922057604,29
4,N,9,N9,58,45,I21,H20,primary_sequenced,pair,H4,F22,100,100,200,0.0,295
4,N,10,N10,19,80,C15,N18,primary_sequenced,ratio,H23,P17,100,100,200,0.0,133
4,N,11,N11,58,71,I21,L24,primary_sequenced,ratio,F15,O21,100,100,200,0.0,44
4,N,12,N12,53,30,I11,F14,primary_sequenced,techrep,H13,K4,100,100,200,0.0,80
4,N,13,N13,78,8,M13,B18,primary_sequenced,mono,D9,D9,200,0,200,,-1
4,N,14,N14,18,67,C13,L16,primary_sequenced,mono,N7,N7,100,0,100,,-1
4,N,15,N15,49,82,I3,N22,primary_sequenced,mono,E11,E11,100,0,100,,-1
4,N,16,N16,11,48,A23,J2,primary_sequenced,pair,I7,C10,100,100,200,0.0,306
4,N,17,N17,13,93,C3,P20,primary_sequenced,mono,J1,J1,100,0,100,,-1
4,N,18,N18,17,92,C11,P18,primary_sequenced,mono,O9,O9,200,0,200,,-1
4,N,19,N19,19,27,C15,F8,primary_sequenced,pair,C7,G9,100,100,200,0.0,305
4,N,20,N20,71,69,K23,L20,primary_sequenced,mono,L16,L16,200,0,200,,-1
4,N,21,N21,66,8,K13,B18,primary_sequenced,mono,B16,B16,200,0,200,,-1
4,N,22,N22,61,13,K3,D4,primary_sequenced,pair,H9,B6,100,100,200,0.0,192
4,N,23,N23,31,35,E15,F24,primary_sequenced,pair,L1,J17,100,100,200,0.0,31
4,O,2,O2,31,85,E15,P4,primary_sequenced,ratio,F17,G20,100,100,200,0.0,29
4,O,3,O3,51,41,I7,H12,primary_sequenced,mono,N6,N6,100,0,100,,-1
4,O,4,O4,35,53,E23,J12,primary_sequenced,pair,B2,D21,100,100,200,0.0,139
4,O,5,O5,22,85,C21,P4,primary_sequenced,mono,N1,N1,200,0,200,,-1
4,O,6,O6,71,65,K23,L12,primary_sequenced,ratio,E2,G22,175,25,200,2.807354922057604,137
4,O,7,O7,31,2,E15,B6,primary_sequenced,mono,A1,A1,200,0,200,,-1
4,O,8,O8,85,59,O3,J24,primary_sequenced,ratio,E12,I9,100,100,200,0.0,298
4,O,9,O9,69,87,K19,P8,primary_sequenced,pair,D8,I19,100,100,200,0.0,223
4,O,10,O10,4,87,A9,P8,primary_sequenced,mono,P11,P11,200,0,200,,-1
4,O,11,O11,30,6,E13,B14,primary_sequenced,pair,K19,L23,100,100,200,0.0,168
4,O,12,O12,1,3,A3,B8,primary_sequenced,techrep,F23,E10,100,100,200,0.0,214
4,O,13,O13,16,56,C9,J18,primary_sequenced,pair,I20,H5,100,100,200,0.0,86
4,O,14,O14,61,10,K3,B22,primary_sequenced,mono,H18,H18,100,0,100,,-1
4,O,15,O15,76,77,M9,N12,primary_sequenced,techrep,D17,B3,100,100,200,0.0,29
4,O,16,O16,30,16,E13,D10,primary_sequenced,pair,G10,B15,100,100,200,0.0,121
4,O,17,O17,18,61,C13,L4,primary_sequenced,mono,G23,G23,100,0,100,,-1
4,O,18,O18,83,38,M23,H6,primary_sequenced,pair,E9,O21,100,100,200,0.0,44
4,O,19,O19,36,85,G1,P4,primary_sequenced,techrep,N15,K9,100,100,200,0.0,197
4,O,20,O20,35,48,E23,J2,primary_sequenced,pair,H23,C20,100,100,200,0.0,135
4,O,21,O21,14,61,C5,L4,primary_sequenced,mono,O5,O5,200,0,200,,-1
4,O,22,O22,43,67,G15,L16,primary_sequenced,pair,L10,A19,100,100,200,0.0,47
4,O,23,O23,40,89,G9,P12,primary_sequenced,pair,L20,H2,100,100,200,0.0,258
5,B,2,B2,95,56,O23,J18,primary_sequenced,pair,F1,A17,100,100,200,0.0,35
5,B,3,B3,14,2,C5,B6,primary_sequenced,techrep,B23,A5,100,100,200,0.0,210
5,B,4,B4,75,7,M7,B16,primary_sequenced,mono,A21,A21,200,0,200,,-1
5,B,5,B5,34,71,E21,L24,primary_sequenced,pair,B1,C4,100,100,200,0.0,304
5,B,6,B6,42,9,G13,B20,primary_sequenced,mono,C1,C1,200,0,200,,-1
5,B,7,B7,42,95,G13,P24,primary_sequenced,pair,I17,K10,100,100,200,0.0,343
5,B,8,B8,32,8,E17,B18,primary_sequenced,density,E10,J9,50,50,100,0.0,34
5,B,9,B9,34,28,E21,F10,primary_sequenced,pair,M2,I14,100,100,200,0.0,33
5,B,10,B10,82,95,M21,P24,primary_sequenced,mono,E24,E24,200,0,200,,-1
5,B,11,B11,17,35,C11,F24,primary_sequenced,pair,E24,D4,100,100,200,0.0,172
5,B,12,B12,82,36,M21,H2,primary_sequenced,techrep,B11,I3,100,100,200,0.0,185
5,B,13,B13,1,27,A3,F8,primary_sequenced,mono,I15,I15,100,0,100,,-1
5,B,14,B14,5,13,A11,D4,primary_sequenced,mono,N23,N23,100,0,100,,-1
5,B,15,B15,45,4,G19,B10,primary_sequenced,mono,C24,C24,200,0,200,,-1
5,B,16,B16,60,64,K1,L10,primary_sequenced,pair,J4,I23,100,100,200,0.0,259
5,B,17,B17,93,92,O19,P18,primary_sequenced,mono,N11,N11,100,0,100,,-1
5,B,18,B18,76,74,M9,N6,primary_sequenced,mono,C4,C4,100,0,100,,-1
5,B,19,B19,68,94,K17,P22,primary_sequenced,pair,C10,A23,100,100,200,0.0,230
5,B,20,B20,4,58,A9,J22,primary_sequenced,pair,K8,P6,100,100,200,0.0,34
5,B,21,B21,70,62,K21,L6,primary_sequenced,mono,D20,D20,100,0,100,,-1
5,B,22,B22,17,38,C11,H6,primary_sequenced,density,J1,O11,50,50,100,0.0,16
5,B,23,B23,11,51,A23,J8,primary_sequenced,pair,M23,B1,100,100,200,0.0,288
5,C,2,C2,0,14,A1,D6,primary_sequenced,density,F15,J9,200,200,400,0.0,26
5,C,3,C3,25,38,E3,H6,primary_sequenced,pair,O8,E15,100,100,200,0.0,264
5,C,4,C4,57,64,I19,L10,primary_sequenced,ratio,M17,O13,25,175,200,-2.807354922057604,19
5,C,5,C5,30,85,E13,P4,primary_sequenced,pair,E14,P5,100,100,200,0.0,201
5,C,6,C6,95,44,O23,H18,primary_sequenced,ratio,G1,G3,25,175,200,-2.807354922057604,16
5,C,7,C7,65,1,K11,B4,primary_sequenced,pair,G24,L5,100,100,200,0.0,201
5,C,8,C8,89,8,O11,B18,primary_sequenced,ratio,E6,O21,150,50,200,1.584962500721156,229
5,C,9,C9,21,69,C19,L20,primary_sequenced,mono,D23,D23,100,0,100,,-1
5,C,10,C10,68,7,K17,B16,primary_sequenced,pair,G13,P7,100,100,200,0.0,190
5,C,11,C11,83,84,M23,P2,primary_sequenced,pair,M5,P20,100,100,200,0.0,296
5,C,12,C12,34,89,E21,P12,primary_sequenced,pair,N12,E6,100,100,200,0.0,348
5,C,13,C13,46,38,G21,H6,primary_sequenced,pair,L18,I6,100,100,200,0.0,264
5,C,14,C14,81,1,M19,B4,primary_sequenced,mono,K19,K19,100,0,100,,-1
5,C,15,C15,72,76,M1,N10,primary_sequenced,mono,F11,F11,200,0,200,,-1
5,C,16,C16,47,19,G23,D16,primary_sequenced,techrep,N10,J4,100,100,200,0.0,349
5,C,17,C17,31,16,E15,D10,primary_sequenced,pair,H1,M1,100,100,200,0.0,81
5,C,18,C18,88,33,O9,F20,primary_sequenced,pair,H11,L5,100,100,200,0.0,260
5,C,19,C19,62,44,K5,H18,primary_sequenced,pair,D7,K11,100,100,200,0.0,337
5,C,20,C20,36,12,G1,D2,primary_sequenced,pair,L23,B10,100,100,200,0.0,191
5,C,21,C21,38,40,G5,H10,primary_sequenced,pair,N14,H10,100,100,200,0.0,364
5,C,22,C22,13,83,C3,N24,primary_sequenced,pair,B10,A7,100,100,200,0.0,194
5,C,23,C23,2,43,A5,H16,primary_sequenced,pair,K23,G15,100,100,200,0.0,311
5,D,2,D2,1,55,A3,J16,primary_sequenced,mono,J11,J11,100,0,100,,-1
5,D,3,D3,21,74,C19,N6,primary_sequenced,pair,K12,G17,100,100,200,0.0,333
5,D,4,D4,58,91,I21,P16,primary_sequenced,mono,G24,G24,200,0,200,,-1
5,D,5,D5,69,42,K19,H14,primary_sequenced,pair,J5,I24,100,100,200,0.0,136
5,D,6,D6,16,28,C9,F10,primary_sequenced,techrep,L20,C5,100,100,200,0.0,275
5,D,7,D7,71,21,K23,D20,primary_sequenced,mono,A6,A6,100,0,100,,-1
5,D,8,D8,50,46,I5,H22,primary_sequenced,pair,H19,F14,100,100,200,0.0,301
5,D,9,D9,54,22,I13,D22,primary_sequenced,ratio,D23,G2,50,150,200,-1.5849625007211563,242
5,D,10,D10,46,77,G21,N12,primary_sequenced,techrep,H12,O6,100,100,200,0.0,303
5,D,11,D11,68,24,K17,F2,primary_sequenced,techrep,L21,P18,100,100,200,0.0,133
5,D,12,D12,34,72,E21,N2,primary_sequenced,mono,O20,O20,100,0,100,,-1
5,D,13,D13,87,22,O7,D22,primary_sequenced,mono,C12,C12,200,0,200,,-1
5,D,14,D14,87,50,O7,J6,primary_sequenced,mono,C3,C3,100,0,100,,-1
5,D,15,D15,95,36,O23,H2,primary_sequenced,techrep,M1,P22,100,100,200,0.0,262
5,D,16,D16,65,71,K11,L24,primary_sequenced,pair,I8,J4,100,100,200,0.0,307
5,D,17,D17,14,35,C5,F24,primary_sequenced,mono,C23,C23,200,0,200,,-1
5,D,18,D18,20,47,C17,H24,primary_sequenced,ratio,E6,O21,50,150,200,-1.5849625007211563,229
5,D,19,D19,85,78,O3,N14,primary_sequenced,techrep,G1,M20,100,100,200,0.0,191
5,D,20,D20,28,82,E9,N22,primary_sequenced,techrep,A24,O18,100,100,200,0.0,110
5,D,21,D21,85,71,O3,L24,primary_sequenced,techrep,N13,L4,100,100,200,0.0,55
5,D,22,D22,37,67,G3,L16,primary_sequenced,techrep,K16,J4,100,100,200,0.0,305
5,D,23,D23,66,39,K13,H8,primary_sequenced,mono,G19,G19,100,0,100,,-1
5,E,2,E2,60,39,K1,H8,primary_sequenced,pair,P14,A24,100,100,200,0.0,177
5,E,3,E3,2,71,A5,L24,primary_sequenced,mono,C22,C22,100,0,100,,-1
5,E,4,E4,23,6,C23,B14,primary_sequenced,pair,O19,K16,100,100,200,0.0,122
5,E,5,E5,14,38,C5,H6,primary_sequenced,pair,P20,G12,100,100,200,0.0,294
5,E,6,E6,55,10,I15,B22,primary_sequenced,ratio,M17,O13,50,150,200,-1.5849625007211563,19
5,E,7,E7,92,50,O17,J6,primary_sequenced,mono,A3,A3,100,0,100,,-1
5,E,8,E8,2,47,A5,H24,primary_sequenced,pair,F2,J14,100,100,200,0.0,266
5,E,9,E9,62,36,K5,H2,primary_sequenced,pair,H16,C8,100,100,200,0.0,259
5,E,10,E10,40,31,G9,F16,primary_sequenced,mono,I13,I13,200,0,200,,-1
5,E,11,E11,31,47,E15,H24,primary_sequenced,mono,B1,B1,200,0,200,,-1
5,E,12,E12,65,30,K11,F14,primary_sequenced,pair,C6,J8,100,100,200,0.0,262
5,E,13,E13,94,71,O21,L24,primary_sequenced,pair,E12,P9,100,100,200,0.0,257
5,E,14,E14,47,38,G23,H6,primary_sequenced,mono,G8,G8,100,0,100,,-1
5,E,15,E15,32,89,E17,P12,primary_sequenced,mono,A20,A20,200,0,200,,-1
5,E,16,E16,95,7,O23,B16,primary_sequenced,pair,A10,A17,100,100,200,0.0,45
5,E,17,E17,35,27,E23,F8,primary_sequenced,ratio,M17,O13,100,100,200,0.0,19
5,E,18,E18,50,45,I5,H20,primary_sequenced,ratio,E2,O15,50,150,200,-1.5849625007211563,25
5,E,19,E19,4,16,A9,D10,primary_sequenced,pair,I17,B12,100,100,200,0.0,151
5,E,20,E20,66,18,K13,D14,primary_sequenced,pair,B11,L10,100,100,200,0.0,240
5,E,21,E21,62,63,K5,L8,primary_sequenced,mono,A2,A2,100,0,100,,-1
5,E,22,E22,71,81,K23,N20,primary_sequenced,techrep,L22,C14,100,100,200,0.0,221
5,E,23,E23,68,56,K17,J18,primary_sequenced,mono,O1,O1,100,0,100,,-1
5,F,2,F2,81,24,M19,F2,primary_sequenced,techrep,J16,E13,100,100,200,0.0,21
5,F,3,F3,45,65,G19,L12,primary_sequenced,pair,A23,M4,100,100,200,0.0,340
5,F,4,F4,42,36,G13,H2,primary_sequenced,pair,E8,G17,100,100,200,0.0,184
5,F,5,F5,41,91,G11,P16,primary_sequenced,mono,F6,F6,100,0,100,,-1
5,F,6,F6,20,94,C17,P22,primary_sequenced,mono,I16,I16,100,0,100,,-1
5,F,7,F7,38,88,G5,P10,primary_sequenced,mono,H14,H14,100,0,100,,-1
5,F,8,F8,12,36,C1,H2,primary_sequenced,pair,D19,A1,100,100,200,0.0,38
5,F,9,F9,48,40,I1,H10,primary_sequenced,mono,I20,I20,200,0,200,,-1
5,F,10,F10,31,75,E15,N8,primary_sequenced,techrep,H11,F22,100,100,200,0.0,155
5,F,11,F11,46,86,G21,P6,primary_sequenced,ratio,E2,O15,150,50,200,1.584962500721156,25
5,F,12,F12,80,24,M17,F2,primary_sequenced,ratio,E6,O21,175,25,200,2.807354922057604,229
5,F,13,F13,9,65,A19,L12,primary_sequenced,pair,H11,N10,100,100,200,0.0,333
5,F,14,F14,83,71,M23,L24,primary_sequenced,pair,H17,I13,100,100,200,0.0,128
5,F,15,F15,73,67,M3,L16,primary_sequenced,pair,L12,D8,100,100,200,0.0,263
5,F,16,F16,55,53,I15,J12,primary_sequenced,pair,G9,A13,100,100,200,0.0,264
5,F,17,F17,38,5,G5,B12,primary_sequenced,pair,F18,P18,100,100,200,0.0,308
5,F,18,F18,95,37,O23,H4,primary_sequenced,pair,B1,C21,100,100,200,0.0,304
5,F,19,F19,28,20,E9,D18,primary_sequenced,pair,D22,O7,100,100,200,0.0,258
5,F,20,F20,68,9,K17,B20,primary_sequenced,pair,D23,I15,100,100,200,0.0,135
5,F,21,F21,64,75,K9,N8,primary_sequenced,pair,I22,O19,100,100,200,0.0,236
5,F,22,F22,26,12,E5,D2,primary_sequenced,mono,D5,D5,200,0,200,,-1
5,F,23,F23,41,87,G11,P8,primary_sequenced,pair,G6,J12,100,100,200,0.0,227
5,G,2,G2,48,0,I1,B2,primary_sequenced,techrep,A16,D6,100,100,200,0.0,218
5,G,3,G3,47,40,G23,H10,primary_sequenced,ratio,G1,G3,100,100,200,0.0,16
5,G,4,G4,64,10,K9,B22,primary_sequenced,pair,E5,B12,100,100,200,0.0,151
5,G,5,G5,88,44,O9,H18,primary_sequenced,pair,G13,M10,100,100,200,0.0,73
5,G,6,G6,39,11,G7,B24,primary_sequenced,ratio,D23,G2,150,50,200,1.584962500721156,242
5,G,7,G7,24,64,E1,L10,primary_sequenced,mono,G17,G17,100,0,100,,-1
5,G,8,G8,63,55,K7,J16,primary_sequenced,mono,D17,D17,100,0,100,,-1
5,G,9,G9,18,84,C13,P2,primary_sequenced,ratio,D23,G3,25,175,200,-2.807354922057604,15
5,G,10,G10,94,63,O21,L8,primary_sequenced,pair,B8,B17,100,100,200,0.0,294
5,G,11,G11,3,25,A7,F4,primary_sequenced,pair,H21,K3,100,100,200,0.0,92
5,G,12,G12,37,91,G3,P16,primary_sequenced,techrep,H10,G11,100,100,200,0.0,35
5,G,13,G13,64,17,K9,D12,primary_sequenced,pair,L12,G15,100,100,200,0.0,302
5,G,14,G14,82,64,M21,L10,primary_sequenced,pair,G14,N8,100,100,200,0.0,265
5,G,15,G15,93,41,O19,H12,primary_sequenced,ratio,D23,G2,100,100,200,0.0,242
5,G,16,G16,41,23,G11,D24,primary_sequenced,mono,I17,I17,100,0,100,,-1
5,G,17,G17,46,42,G21,H14,primary_sequenced,pair,N7,I2,100,100,200,0.0,149
5,G,18,G18,15,24,C7,F2,primary_sequenced,pair,D24,M9,100,100,200,0.0,231
5,G,19,G19,7,57,A15,J20,primary_sequenced,mono,J9,J9,100,0,100,,-1
5,G,20,G20,15,63,C7,L8,primary_sequenced,pair,L5,E24,100,100,200,0.0,289
5,G,21,G21,63,39,K7,H8,primary_sequenced,mono,M7,M7,200,0,200,,-1
5,G,22,G22,63,61,K7,L4,primary_sequenced,mono,I6,I6,200,0,200,,-1
5,G,23,G23,28,89,E9,P12,primary_sequenced,pair,J21,O1,100,100,200,0.0,62
5,H,2,H2,50,71,I5,L24,primary_sequenced,mono,B17,B17,100,0,100,,-1
5,H,3,H3,64,80,K9,N18,primary_sequenced,pair,B12,J8,100,100,200,0.0,151
5,H,4,H4,58,78,I21,N14,primary_sequenced,pair,P13,K18,100,100,200,0.0,26
5,H,5,H5,49,72,I3,N2,primary_sequenced,pair,M22,J15,100,100,200,0.0,19
5,H,6,H6,52,4,I9,B10,primary_sequenced,mono,F1,F1,200,0,200,,-1
5,H,7,H7,19,71,C15,L24,primary_sequenced,pair,O14,H13,100,100,200,0.0,187
5,H,8,H8,83,93,M23,P20,primary_sequenced,mono,A7,A7,100,0,100,,-1
5,H,9,H9,58,84,I21,P2,primary_sequenced,density,E10,J9,200,200,400,0.0,34
5,H,10,H10,76,37,M9,H4,primary_sequenced,mono,P23,P23,200,0,200,,-1
5,H,11,H11,24,49,E1,J4,primary_sequenced,pair,J14,L3,100,100,200,0.0,290
5,H,12,H12,71,58,K23,J22,primary_sequenced,mono,F15,F15,100,0,100,,-1
5,H,13,H13,19,6,C15,B14,primary_sequenced,density,F15,J9,100,100,200,0.0,26
5,H,14,H14,6,7,A13,B16,primary_sequenced,pair,F6,B18,100,100,200,0.0,211
5,H,15,H15,68,32,K17,F18,primary_sequenced,pair,B4,A2,100,100,200,0.0,56
5,H,16,H16,29,28,E11,F10,primary_sequenced,pair,P18,I13,100,100,200,0.0,18
5,H,17,H17,41,54,G11,J14,primary_sequenced,mono,N16,N16,200,0,200,,-1
5,H,18,H18,68,84,K17,P2,primary_sequenced,mono,G18,G18,100,0,100,,-1
5,H,19,H19,58,7,I21,B16,primary_sequenced,techrep,K14,B9,100,100,200,0.0,83
5,H,20,H20,69,77,K19,N12,primary_sequenced,pair,J14,D2,100,100,200,0.0,249
5,H,21,H21,24,55,E1,J16,primary_sequenced,mono,J10,J10,200,0,200,,-1
5,H,22,H22,27,88,E7,P10,primary_sequenced,pair,I19,E24,100,100,200,0.0,246
5,H,23,H23,23,68,C23,L18,primary_sequenced,mono,O10,O10,200,0,200,,-1
5,I,2,I2,81,14,M19,D6,primary_sequenced,techrep,N15,K9,100,100,200,0.0,197
5,I,3,I3,8,38,A17,H6,primary_sequenced,pair,I22,H12,100,100,200,0.0,205
5,I,4,I4,7,64,A15,L10,primary_sequenced,pair,I9,P13,100,100,200,0.0,17
5,I,5,I5,43,84,G15,P2,primary_sequenced,ratio,G1,G3,50,150,200,-1.5849625007211563,16
5,I,6,I6,76,26,M9,F6,primary_sequenced,techrep,D16,F14,100,100,200,0.0,255
5,I,7,I7,17,76,C11,N10,primary_sequenced,mono,B24,B24,100,0,100,,-1
5,I,8,I8,2,64,A5,L10,primary_sequenced,mono,H21,H21,200,0,200,,-1
5,I,9,I9,26,7,E5,B16,primary_sequenced,techrep,J18,B12,100,100,200,0.0,198
5,I,10,I10,58,1,I21,B4,primary_sequenced,mono,D10,D10,200,0,200,,-1
5,I,11,I11,63,32,K7,F18,primary_sequenced,pair,A14,H23,100,100,200,0.0,169
5,I,12,I12,10,92,A21,P18,primary_sequenced,mono,O24,O24,100,0,100,,-1
5,I,13,I13,17,40,C11,H10,primary_sequenced,mono,E23,E23,200,0,200,,-1
5,I,14,I14,15,76,C7,N10,primary_sequenced,pair,I17,A2,100,100,200,0.0,55
5,I,15,I15,84,25,O1,F4,primary_sequenced,ratio,D23,G3,150,50,200,1.584962500721156,15
5,I,16,I16,67,7,K15,B16,primary_sequenced,mono,P18,P18,100,0,100,,-1
5,I,17,I17,56,91,I17,P16,primary_sequenced,pair,B5,N9,100,100,200,0.0,304
5,I,18,I18,14,68,C5,L18,primary_sequenced,techrep,C1,D12,100,100,200,0.0,202
5,I,19,I19,13,14,C3,D6,primary_sequenced,pair,E20,D2,100,100,200,0.0,215
5,I,20,I20,78,24,M13,F2,primary_sequenced,pair,A9,J18,100,100,200,0.0,41
5,I,21,I21,84,54,O1,J14,primary_sequenced,ratio,G1,G3,150,50,200,1.584962500721156,16
5,I,22,I22,74,65,M5,L12,primary_sequenced,mono,H5,H5,100,0,100,,-1
5,I,23,I23,49,44,I3,H18,primary_sequenced,pair,F19,L22,100,100,200,0.0,208
5,J,2,J2,92,24,O17,F2,primary_sequenced,mono,A23,A23,200,0,200,,-1
5,J,3,J3,21,20,C19,D18,primary_sequenced,pair,N1,B8,100,100,200,0.0,52
5,J,4,J4,70,44,K21,H18,primary_sequenced,mono,F17,F17,200,0,200,,-1
5,J,5,J5,69,2,K19,B6,primary_sequenced,pair,N24,C19,100,100,200,0.0,373
5,J,6,J6,28,24,E9,F2,primary_sequenced,mono,A14,A14,100,0,100,,-1
5,J,7,J7,84,81,O1,N20,primary_sequenced,mono,L17,L17,200,0,200,,-1
5,J,8,J8,7,79,A15,N16,primary_sequenced,mono,N21,N21,200,0,200,,-1
